# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1934620	1935771	+	AUJ77172.1			D-alanyl-D-alanine carboxypeptidase			CWD84_10300	1152	383	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1935759	1936349	+							CWD84_10305	591		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1935759	1936349	+	AUJ77173.1			spore maturation protein			CWD84_10305	591	196	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1936354	1936890	+							CWD84_10310	537		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1936354	1936890	+	AUJ77174.1			spore maturation protein			CWD84_10310	537	178	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1936983	1937717	+							CWD84_10315	735		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1936983	1937717	+	AUJ77175.1			rRNA pseudouridine synthase			CWD84_10315	735	244	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1937802	1938341	+							CWD84_10320	540		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1937802	1938341	+	AUJ77176.1			thiol-disulfide oxidoreductase			CWD84_10320	540	179	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1938338	1939966	+							CWD84_10325	1629		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1938338	1939966	+	AUJ77177.1			cytochrome c biogenesis protein			CWD84_10325	1629	542	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1939985	1941160	+					ccsB		CWD84_10330	1176		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1939985	1941160	+	AUJ77178.1			c-type cytochrome biogenesis protein CcsB	ccsB		CWD84_10330	1176	391	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1941241	1941963	+							CWD84_10335	723		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1941241	1941963	+	AUJ77179.1			DNA-binding response regulator			CWD84_10335	723	240	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1941960	1943741	+							CWD84_10340	1782		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1941960	1943741	+	AUJ77180.1			PAS domain-containing sensor histidine kinase			CWD84_10340	1782	593	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1943931	1944515	+							CWD84_10345	585		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1943931	1944515	+	AUJ77181.1			RNA polymerase sigma factor SigX			CWD84_10345	585	194	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1944490	1945554	+							CWD84_10350	1065		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1944490	1945554	+	AUJ77182.1			sugar dehydratase			CWD84_10350	1065	354	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1945600	1947177	-							CWD84_10355	1578		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1945600	1947177	-	AUJ77183.1			phosphoglycerate dehydrogenase			CWD84_10355	1578	525	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1947665	1948237	+							CWD84_10360	573		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1947665	1948237	+	AUJ77184.1			ECF transporter S component			CWD84_10360	573	190	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1948378	1948626	-							CWD84_10365	249		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1948378	1948626	-	AUJ77185.1			ferredoxin			CWD84_10365	249	82	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1948897	1949955	+							CWD84_10370	1059		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1948897	1949955	+	AUJ77186.1			hypothetical protein			CWD84_10370	1059	352	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1949948	1951438	+							CWD84_10375	1491		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1949948	1951438	+	AUJ77187.1			ATP-dependent DNA helicase RecQ			CWD84_10375	1491	496	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1951453	1952040	+							CWD84_10380	588		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1951453	1952040	+	AUJ77188.1			CPBP family intramembrane metalloprotease			CWD84_10380	588	195	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1952018	1952794	+							CWD84_10385	777		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1952018	1952794	+	AUJ77189.1			LysM peptidoglycan-binding domain-containing protein			CWD84_10385	777	258	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1952858	1953316	+							CWD84_10390	459		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1952858	1953316	+	AUJ77190.1			DUF2663 domain-containing protein			CWD84_10390	459	152	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1953404	1954192	+							CWD84_10395	789		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1953404	1954192	+	AUJ77191.1			metallophosphoesterase			CWD84_10395	789	262	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1954344	1954928	+							CWD84_10400	585		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1954344	1954928	+	AUJ77192.1			adaptor protein			CWD84_10400	585	194	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1955088	1956362	+							CWD84_10405	1275		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1955088	1956362	+	AUJ77193.1			Glu/Leu/Phe/Val dehydrogenase			CWD84_10405	1275	424	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1956469	1957452	+							CWD84_10410	984		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1956469	1957452	+	AUJ77194.1			hypothetical protein			CWD84_10410	984	327	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1957547	1958203	+							CWD84_10415	657		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1957547	1958203	+	AUJ77195.1			PrsW family intramembrane metalloprotease			CWD84_10415	657	218	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1958334	1959200	+					sleB		CWD84_10420	867		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1958334	1959200	+	AUJ77196.1			spore cortex-lytic enzyme	sleB		CWD84_10420	867	288	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1959225	1960574	+					ypeB		CWD84_10425	1350		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1959225	1960574	+	AUJ77197.1			germination protein YpeB	ypeB		CWD84_10425	1350	449	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1960665	1961318	+							CWD84_10430	654		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1960665	1961318	+	AUJ77198.1			flagellar brake protein			CWD84_10430	654	217	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1961620	1962294	+							CWD84_10435	675		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1961620	1962294	+	AUJ77199.1			(d)CMP kinase			CWD84_10435	675	224	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1962523	1963671	+							CWD84_10440	1149		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1962523	1963671	+	AUJ77200.1			30S ribosomal protein S1			CWD84_10440	1149	382	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1963686	1964735	+							CWD84_10445	1050		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1963686	1964735	+	AUJ77201.1			type 2 isopentenyl-diphosphate Delta-isomerase			CWD84_10445	1050	349	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1964767	1964904	-							CWD84_10450	138		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1964767	1964904	-	AUJ77202.1			YpzI family protein			CWD84_10450	138	45	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1964975	1965577	+							CWD84_10455	603		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1964975	1965577	+	AUJ77203.1			hypothetical protein			CWD84_10455	603	200	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1965768	1967078	+							CWD84_10460	1311		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1965768	1967078	+	AUJ77204.1			ribosome biogenesis GTPase Der			CWD84_10460	1311	436	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1967096	1968133	+							CWD84_10465	1038		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1967096	1968133	+	AUJ77205.1			NAD(P)H-dependent glycerol-3-phosphate dehydrogenase			CWD84_10465	1038	345	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1968452	1968655	+							CWD84_10470	204		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1968452	1968655	+	AUJ77206.1			DUF2768 domain-containing protein			CWD84_10470	204	67	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1968675	1969409	+							CWD84_10475	735		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1968675	1969409	+	AUJ77207.1			hypothetical protein			CWD84_10475	735	244	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1969595	1971073	+					spoIVA		CWD84_10480	1479		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1969595	1971073	+	AUJ77208.1			stage IV sporulation protein A	spoIVA		CWD84_10480	1479	492	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1971448	1971726	+							CWD84_10485	279		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1971448	1971726	+	AUJ77209.1			DNA-binding protein HU 1			CWD84_10485	279	92	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1971913	1972485	+					folE		CWD84_10490	573		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1971913	1972485	+	AUJ77210.1			GTP cyclohydrolase I FolE	folE		CWD84_10490	573	190	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1972506	1972733	+							CWD84_10495	228		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1972506	1972733	+	AUJ77211.1			trp RNA-binding attenuation protein MtrB			CWD84_10495	228	75	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1972890	1973645	+							CWD84_10500	756		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1972890	1973645	+	AUJ77212.1			heptaprenyl diphosphate synthase			CWD84_10500	756	251	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1973651	1974352	+							CWD84_10505	702		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1973651	1974352	+	AUJ77213.1			demethylmenaquinone methyltransferase			CWD84_10505	702	233	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1974294	1975343	+					hepT		CWD84_10510	1050		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1974294	1975343	+	AUJ77214.1			heptaprenyl diphosphate synthase component II	hepT		CWD84_10510	1050	349	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1975463	1975909	+							CWD84_10515	447		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1975463	1975909	+	AUJ77215.1			nucleoside-diphosphate kinase			CWD84_10515	447	148	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1976099	1976869	+							CWD84_10520	771		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1976099	1976869	+	AUJ79349.1			protein-glutamate O-methyltransferase CheR			CWD84_10520	771	256	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1976941	1978113	+							CWD84_10525	1173		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1976941	1978113	+	AUJ77216.1			chorismate synthase			CWD84_10525	1173	390	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1978113	1979201	+							CWD84_10530	1089		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1978113	1979201	+	AUJ77217.1			3-dehydroquinate synthase			CWD84_10530	1089	362	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1979198	1979581	+					aroH		CWD84_10535	384		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1979198	1979581	+	AUJ77218.1			chorismate mutase	aroH		CWD84_10535	384	127	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1979806	1981353	+							CWD84_10540	1548		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1979806	1981353	+	AUJ77219.1			anthranilate synthase component I			CWD84_10540	1548	515	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1981325	1982341	+					trpD		CWD84_10545	1017		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1981325	1982341	+	AUJ77220.1			anthranilate phosphoribosyltransferase	trpD		CWD84_10545	1017	338	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1982334	1983086	+							CWD84_10550	753		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1982334	1983086	+	AUJ77221.1			indole-3-glycerol phosphate synthase TrpC			CWD84_10550	753	250	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1983091	1983744	+							CWD84_10555	654		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1983091	1983744	+	AUJ77222.1			phosphoribosylanthranilate isomerase			CWD84_10555	654	217	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1983725	1984927	+					trpB		CWD84_10560	1203		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1983725	1984927	+	AUJ77223.1			tryptophan synthase subunit beta	trpB		CWD84_10560	1203	400	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1984920	1985717	+							CWD84_10565	798		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1984920	1985717	+	AUJ77224.1			tryptophan synthase subunit alpha			CWD84_10565	798	265	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1985729	1986811	+							CWD84_10570	1083		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1985729	1986811	+	AUJ77225.1			histidinol-phosphate transaminase			CWD84_10570	1083	360	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1986863	1987978	+							CWD84_10575	1116		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1986863	1987978	+	AUJ79350.1			prephenate dehydrogenase			CWD84_10575	1116	371	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1987990	1989276	+					aroA		CWD84_10580	1287		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1987990	1989276	+	AUJ77226.1			3-phosphoshikimate 1-carboxyvinyltransferase	aroA		CWD84_10580	1287	428	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1989594	1990865	+							CWD84_10585	1272		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1989594	1990865	+	AUJ77227.1			hypothetical protein			CWD84_10585	1272	423	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1990939	1991478	+							CWD84_10590	540		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1990939	1991478	+	AUJ77228.1			hypothetical protein			CWD84_10590	540	179	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1991533	1991979	+							CWD84_10595	447		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1991533	1991979	+	AUJ77229.1			DUF2487 domain-containing protein			CWD84_10595	447	148	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1992118	1992621	+							CWD84_10600	504		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1992118	1992621	+	AUJ77230.1			menaquinol-cytochrome C reductase			CWD84_10600	504	167	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1992623	1993297	+							CWD84_10605	675		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1992623	1993297	+	AUJ77231.1			cytochrome b6			CWD84_10605	675	224	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1993329	1994096	+							CWD84_10610	768		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1993329	1994096	+	AUJ77232.1			cytochrome C oxidase Cbb3			CWD84_10610	768	255	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1994240	1994797	+							CWD84_10615	558		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1994240	1994797	+	AUJ79351.1			DUF1405 domain-containing protein			CWD84_10615	558	185	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1994865	1995647	+					ypjB		CWD84_10620	783		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1994865	1995647	+	AUJ77233.1			sporulation protein YpjB	ypjB		CWD84_10620	783	260	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1995678	1996853	+							CWD84_10625	1176		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1995678	1996853	+	AUJ77234.1			oxalate decarboxylase			CWD84_10625	1176	391	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1996877	1997749	-							CWD84_10630	873		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1996877	1997749	-	AUJ77235.1			YitT family protein			CWD84_10630	873	290	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1997892	1998227	+							CWD84_10635	336		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1997892	1998227	+	AUJ77236.1			nucleotide pyrophosphohydrolase			CWD84_10635	336	111	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1998236	1999039	+							CWD84_10640	804		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1998236	1999039	+	AUJ77237.1			4-hydroxy-tetrahydrodipicolinate reductase			CWD84_10640	804	267	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1999063	1999476	+					mgsA		CWD84_10645	414		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1999063	1999476	+	AUJ77238.1			methylglyoxal synthase	mgsA		CWD84_10645	414	137	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1999469	2000182	+					bshB1		CWD84_10650	714		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	1999469	2000182	+	AUJ77239.1			bacillithiol biosynthesis deacetylase BshB1	bshB1		CWD84_10650	714	237	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2000179	2001312	+					bshA		CWD84_10655	1134		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2000179	2001312	+	AUJ77240.1			N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA	bshA		CWD84_10655	1134	377	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2001317	2002507	+							CWD84_10660	1191		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2001317	2002507	+	AUJ77241.1			CCA tRNA nucleotidyltransferase			CWD84_10660	1191	396	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2002492	2003469	+							CWD84_10665	978		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2002492	2003469	+	AUJ77242.1			bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor			CWD84_10665	978	325	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2003714	2004547	+					panB		CWD84_10670	834		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2003714	2004547	+	AUJ77243.1			3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		CWD84_10670	834	277	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2004551	2005411	+							CWD84_10675	861		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2004551	2005411	+	AUJ77244.1			pantoate--beta-alanine ligase			CWD84_10675	861	286	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2005413	2005796	+					panD		CWD84_10680	384		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2005413	2005796	+	AUJ77245.1			aspartate 1-decarboxylase	panD		CWD84_10680	384	127	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2005918	2008704	+							CWD84_10685	2787		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2005918	2008704	+	AUJ77246.1			ATP-dependent helicase DinG			CWD84_10685	2787	928	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2008852	2009022	+							CWD84_10690	171		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2008852	2009022	+	AUJ77247.1			DUF4264 domain-containing protein			CWD84_10690	171	56	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2009032	2009517	+							CWD84_10695	486		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2009032	2009517	+	AUJ77248.1			hypothetical protein			CWD84_10695	486	161	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2009540	2010721	+							CWD84_10700	1182		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2009540	2010721	+	AUJ77249.1			pyridoxal phosphate-dependent aminotransferase			CWD84_10700	1182	393	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2010856	2012148	+					asnC		CWD84_10705	1293		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2010856	2012148	+	AUJ77250.1			asparagine--tRNA ligase	asnC		CWD84_10705	1293	430	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2012243	2012941	+							CWD84_10710	699		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2012243	2012941	+	AUJ77251.1			DnaD domain protein			CWD84_10710	699	232	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2012960	2013619	+					nth		CWD84_10715	660		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2012960	2013619	+	AUJ77252.1			endonuclease III	nth		CWD84_10715	660	219	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2013616	2014107	+							CWD84_10720	492		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2013616	2014107	+	AUJ77253.1			hypothetical protein			CWD84_10720	492	163	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2014185	2016965	-							CWD84_10725	2781		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2014185	2016965	-	AUJ77254.1			peptidase			CWD84_10725	2781	926	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2017004	2017612	-							CWD84_10730	609		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2017004	2017612	-	AUJ79352.1			Holliday junction resolvase RecU			CWD84_10730	609	202	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2017654	2018616	+							CWD84_10735	963		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2017654	2018616	+	AUJ77255.1			DUF2515 domain-containing protein			CWD84_10735	963	320	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2018655	2018759	-							CWD84_10740	105		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2018655	2018759	-	AUJ77256.1			spore protein			CWD84_10740	105	34	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2018964	2019209	+							CWD84_10745	246		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2018964	2019209	+	AUJ77257.1			hypothetical protein			CWD84_10745	246	81	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2019255	2019623	+							CWD84_10750	369		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2019255	2019623	+	AUJ77258.1			DUF1798 domain-containing protein			CWD84_10750	369	122	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2019661	2019843	-							CWD84_10755	183		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2019661	2019843	-	AUJ77259.1			hypothetical protein			CWD84_10755	183	60	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2020133	2020501	+							CWD84_10760	369		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2020133	2020501	+	AUJ79353.1			spore coat protein			CWD84_10760	369	122	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2020531	2020944	-							CWD84_10765	414		
CDS	with_protein	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2020531	2020944	-	AUJ77260.1			Hsp20/alpha crystallin family protein			CWD84_10765	414	137	
gene	protein_coding	GCA_002850535.1	Primary Assembly	chromosome		CP025001.1	2021082	2021588	+							CWD84_10770	507		
