# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2266607	2266813	-							BS21228_12125	207		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2266607	2266813	-	AVL05088.1			DUF951 domain-containing protein			BS21228_12125	207	68	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2266907	2267923	-							BS21228_12130	1017		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2266907	2267923	-	AVL05089.1			hypothetical protein			BS21228_12130	1017	338	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2268383	2269000	+							BS21228_12135	618		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2268383	2269000	+	AVL05090.1			spore protease YyaC			BS21228_12135	618	205	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2269040	2269888	-							BS21228_12140	849		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2269040	2269888	-	AVL05091.1			stage 0 sporulation protein J			BS21228_12140	849	282	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2269881	2270642	-							BS21228_12145	762		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2269881	2270642	-	AVL05092.1			sporulation initiation inhibitor protein Soj			BS21228_12145	762	253	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2270890	2271330	+							BS21228_12150	441		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2270890	2271330	+	AVL05093.1			hypothetical protein			BS21228_12150	441	146	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2271381	2272232	-							BS21228_12155	852		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2271381	2272232	-	AVL05094.1			nucleoid occlusion protein			BS21228_12155	852	283	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2272354	2273073	-							BS21228_12160	720		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2272354	2273073	-	AVL05095.1			16S rRNA methyltransferase G			BS21228_12160	720	239	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2273087	2274973	-							BS21228_12165	1887		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2273087	2274973	-	AVL05096.1			tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG			BS21228_12165	1887	628	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2274994	2276373	-							BS21228_12170	1380		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2274994	2276373	-	AVL05097.1			tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE			BS21228_12170	1380	459	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2276684	2277310	-							BS21228_12175	627		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2276684	2277310	-	AVL05098.1			protein jag			BS21228_12175	627	208	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2277307	2278092	-							BS21228_12180	786		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2277307	2278092	-	AVL05099.1			membrane protein insertase			BS21228_12180	786	261	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2278236	2278586	-							BS21228_12185	351		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2278236	2278586	-	AVL05100.1			ribonuclease P protein component			BS21228_12185	351	116	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2278738	2278872	-							BS21228_12190	135		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2278738	2278872	-	AVL05101.1			50S ribosomal protein L34			BS21228_12190	135	44	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2279499	2280839	+							BS21228_12195	1341		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2279499	2280839	+	AVL05102.1			chromosomal replication initiator protein DnaA			BS21228_12195	1341	446	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2281028	2282164	+							BS21228_12200	1137		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2281028	2282164	+	AVL05103.1			DNA polymerase III subunit beta			BS21228_12200	1137	378	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2282295	2282510	+							BS21228_12205	216		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2282295	2282510	+	AVL05104.1			hypothetical protein			BS21228_12205	216	71	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2282526	2283638	+							BS21228_12210	1113		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2282526	2283638	+	AVL05105.1			DNA replication and repair protein RecF			BS21228_12210	1113	370	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2283656	2283901	+							BS21228_12215	246		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2283656	2283901	+	AVL05106.1			DUF370 domain-containing protein			BS21228_12215	246	81	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2283956	2285872	+							BS21228_12220	1917		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2283956	2285872	+	AVL05107.1			DNA gyrase subunit B			BS21228_12220	1917	638	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2286083	2288548	+							BS21228_12225	2466		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2286083	2288548	+	AVL05108.1			DNA gyrase subunit A			BS21228_12225	2466	821	
gene	rRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2288836	2290390	+							BS21228_12230	1555		
rRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2288836	2290390	+				16S ribosomal RNA			BS21228_12230	1555		
gene	tRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2290489	2290565	+							BS21228_12235	77		
tRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2290489	2290565	+				tRNA-Ile			BS21228_12235	77		anticodon=GAT
gene	tRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2290577	2290652	+							BS21228_12240	76		
tRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2290577	2290652	+				tRNA-Ala			BS21228_12240	76		anticodon=TGC
gene	rRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2290733	2293665	+							BS21228_12245	2933		
rRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2290733	2293665	+				23S ribosomal RNA			BS21228_12245	2933		
gene	rRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2293716	2293831	+					rrf		BS21228_12250	116		
rRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2293716	2293831	+				5S ribosomal RNA	rrf		BS21228_12250	116		
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2293871	2294818	-							BS21228_12255	948		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2293871	2294818	-	AVL05109.1			hypothetical protein			BS21228_12255	948	315	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2294939	2296405	+							BS21228_12260	1467		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2294939	2296405	+	AVL05110.1			IMP dehydrogenase			BS21228_12260	1467	488	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2296558	2297889	+							BS21228_12265	1332		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2296558	2297889	+	AVL05111.1			D-alanyl-D-alanine carboxypeptidase			BS21228_12265	1332	443	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2298086	2298970	+							BS21228_12270	885		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2298086	2298970	+	AVL05112.1			pyridoxal 5'-phosphate synthase lyase subunit PdxS			BS21228_12270	885	294	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2298992	2299582	+							BS21228_12275	591		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2298992	2299582	+	AVL05113.1			pyridoxal 5'-phosphate synthase glutaminase subunit PdxT			BS21228_12275	591	196	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2299904	2301181	+							BS21228_12280	1278		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2299904	2301181	+	AVL05114.1			serine--tRNA ligase			BS21228_12280	1278	425	
gene	tRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2301316	2301408	+							BS21228_12285	93		
tRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2301316	2301408	+				tRNA-Ser			BS21228_12285	93		anticodon=TGA
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2301520	2302173	-							BS21228_12290	654		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2301520	2302173	-	AVL05115.1			deoxynucleoside kinase			BS21228_12290	654	217	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2302170	2302793	-							BS21228_12295	624		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2302170	2302793	-	AVL05116.1			deoxynucleoside kinase			BS21228_12295	624	207	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2302892	2304175	-							BS21228_12300	1284		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2302892	2304175	-	AVL05117.1			spore gernimation protein			BS21228_12300	1284	427	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2304245	2304790	-							BS21228_12305	546		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2304245	2304790	-	AVL05118.1			isochorismatase			BS21228_12305	546	181	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2304876	2305361	+							BS21228_12310	486		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2304876	2305361	+	AVL06908.1			tRNA-specific adenosine deaminase			BS21228_12310	486	161	
gene	SRP_RNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2305444	2305708	+					ffs		BS21228_12315	265		
ncRNA	SRP_RNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2305444	2305708	+				signal recognition particle sRNA large type	ffs		BS21228_12315	265		
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2305838	2307529	+							BS21228_12320	1692		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2305838	2307529	+	AVL05119.1			DNA polymerase III subunit gamma/tau			BS21228_12320	1692	563	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2307553	2307876	+							BS21228_12325	324		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2307553	2307876	+	AVL05120.1			YbaB/EbfC family nucleoid-associated protein			BS21228_12325	324	107	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2307891	2308487	+							BS21228_12330	597		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2307891	2308487	+	AVL05121.1			recombination protein RecR			BS21228_12330	597	198	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2308505	2308729	+							BS21228_12335	225		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2308505	2308729	+	AVL05122.1			hypothetical protein			BS21228_12335	225	74	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2308796	2309059	+							BS21228_12340	264		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2308796	2309059	+	AVL05123.1			sigma-K factor-processing regulatory protein BofA			BS21228_12340	264	87	
gene	rRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2309305	2310859	+							BS21228_12345	1555		
rRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2309305	2310859	+				16S ribosomal RNA			BS21228_12345	1555		
gene	tRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2310958	2311034	+							BS21228_12350	77		
tRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2310958	2311034	+				tRNA-Ile			BS21228_12350	77		anticodon=GAT
gene	tRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2311046	2311121	+							BS21228_12355	76		
tRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2311046	2311121	+				tRNA-Ala			BS21228_12355	76		anticodon=TGC
gene	rRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2311202	2314134	+							BS21228_12360	2933		
rRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2311202	2314134	+				23S ribosomal RNA			BS21228_12360	2933		
gene	rRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2314186	2314301	+					rrf		BS21228_12365	116		
rRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2314186	2314301	+				5S ribosomal RNA	rrf		BS21228_12365	116		
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2314480	2314674	+							BS21228_12370	195		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2314480	2314674	+	AVL05124.1			protein CsfB			BS21228_12370	195	64	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2314794	2315408	+							BS21228_12375	615		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2314794	2315408	+	AVL05125.1			protein xpaC			BS21228_12375	615	204	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2315427	2316587	+							BS21228_12380	1161		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2315427	2316587	+	AVL05126.1			toxic anion resistance protein			BS21228_12380	1161	386	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2316669	2318111	+							BS21228_12385	1443		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2316669	2318111	+	AVL05127.1			hypothetical protein			BS21228_12385	1443	480	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2318108	2318746	+							BS21228_12390	639		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2318108	2318746	+	AVL05128.1			dTMP kinase			BS21228_12390	639	212	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2318820	2319149	+							BS21228_12395	330		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2318820	2319149	+	AVL05129.1			hypothetical protein			BS21228_12395	330	109	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2319162	2319602	+							BS21228_12400	441		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2319162	2319602	+	AVL05130.1			hypothetical protein			BS21228_12400	441	146	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2319614	2320603	+							BS21228_12405	990		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2319614	2320603	+	AVL05131.1			DNA polymerase III subunit delta'			BS21228_12405	990	329	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2320606	2321433	+							BS21228_12410	828		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2320606	2321433	+	AVL05132.1			stage 0 sporulation protein YaaT			BS21228_12410	828	275	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2321448	2321807	+							BS21228_12415	360		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2321448	2321807	+	AVL05133.1			initiation-control protein YabA			BS21228_12415	360	119	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2321866	2322609	+							BS21228_12420	744		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2321866	2322609	+	AVL05134.1			SAM-dependent methyltransferase			BS21228_12420	744	247	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2322596	2322895	+							BS21228_12425	300		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2322596	2322895	+	AVL05135.1			hypothetical protein			BS21228_12425	300	99	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2322870	2323748	+							BS21228_12430	879		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2322870	2323748	+	AVL05136.1			rRNA (cytidine-2'-O-)-methyltransferase			BS21228_12430	879	292	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2323797	2324087	-							BS21228_12435	291		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2323797	2324087	-	AVL05137.1			transition state regulatory protein AbrB			BS21228_12435	291	96	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2324582	2326576	+							BS21228_12440	1995		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2324582	2326576	+	AVL05138.1			methionine--tRNA ligase			BS21228_12440	1995	664	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2326656	2327423	+							BS21228_12445	768		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2326656	2327423	+	AVL05139.1			hydrolase TatD			BS21228_12445	768	255	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2327579	2328892	+							BS21228_12450	1314		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2327579	2328892	+	AVL05140.1			hypothetical protein			BS21228_12450	1314	437	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2329037	2329597	+							BS21228_12455	561		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2329037	2329597	+	AVL05141.1			ribonuclease M5			BS21228_12455	561	186	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2329590	2330468	+							BS21228_12460	879		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2329590	2330468	+	AVL05142.1			ribosomal RNA small subunit methyltransferase A			BS21228_12460	879	292	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2330630	2331502	+							BS21228_12465	873		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2330630	2331502	+	AVL05143.1			sporulation peptidase YabG			BS21228_12465	873	290	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2331713	2331973	+							BS21228_12470	261		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2331713	2331973	+	AVL05144.1			protein Veg			BS21228_12470	261	86	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2332133	2332318	+							BS21228_12475	186		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2332133	2332318	+	AVL05145.1			protein sspF			BS21228_12475	186	61	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2332466	2333335	+							BS21228_12480	870		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2332466	2333335	+	AVL06909.1			4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase			BS21228_12480	870	289	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2333391	2334248	+							BS21228_12485	858		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2333391	2334248	+	AVL05146.1			pur operon repressor			BS21228_12485	858	285	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2334245	2334622	+							BS21228_12490	378		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2334245	2334622	+	AVL05147.1			RidA family protein			BS21228_12490	378	125	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2334817	2335110	+							BS21228_12495	294		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2334817	2335110	+	AVL05148.1			septation protein spoVG			BS21228_12495	294	97	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2335303	2336673	+							BS21228_12500	1371		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2335303	2336673	+	AVL05149.1			bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase			BS21228_12500	1371	456	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2336696	2337649	+							BS21228_12505	954		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2336696	2337649	+	AVL05150.1			ribose-phosphate pyrophosphokinase			BS21228_12505	954	317	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2337734	2338348	+							BS21228_12510	615		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2337734	2338348	+	AVL05151.1			50S ribosomal protein L25/general stress protein Ctc			BS21228_12510	615	204	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2338455	2339021	+							BS21228_12515	567		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2338455	2339021	+	AVL05152.1			peptidyl-tRNA hydrolase			BS21228_12515	567	188	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2339081	2339311	+							BS21228_12520	231		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2339081	2339311	+	AVL05153.1			peptide ABC transporter permease			BS21228_12520	231	76	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2339381	2342914	+							BS21228_12525	3534		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2339381	2342914	+	AVL05154.1			transcription-repair coupling factor			BS21228_12525	3534	1177	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2343050	2343586	+							BS21228_12530	537		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2343050	2343586	+	AVL05155.1			stage V sporulation protein T			BS21228_12530	537	178	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2343768	2345366	+							BS21228_12535	1599		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2343768	2345366	+	AVL05156.1			hypothetical protein			BS21228_12535	1599	532	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2345356	2346825	+							BS21228_12540	1470		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2345356	2346825	+	AVL05157.1			MazG family protein			BS21228_12540	1470	489	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2346828	2347088	+							BS21228_12545	261		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2346828	2347088	+	AVL05158.1			hypothetical protein			BS21228_12545	261	86	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2347167	2347469	+							BS21228_12550	303		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2347167	2347469	+	AVL05159.1			spore protein YabP			BS21228_12550	303	100	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2347466	2348101	+							BS21228_12555	636		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2347466	2348101	+	AVL05160.1			spore protein YabQ			BS21228_12555	636	211	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2348119	2348496	+							BS21228_12560	378		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2348119	2348496	+	AVL05161.1			cell division protein DIVIC			BS21228_12560	378	125	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2348577	2348963	+							BS21228_12565	387		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2348577	2348963	+	AVL05162.1			RNA-binding protein S1			BS21228_12565	387	128	
gene	tRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2349131	2349207	+							BS21228_12570	77		
tRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2349131	2349207	+				tRNA-Met			BS21228_12570	77		anticodon=CAT
gene	tRNA	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2349217	2349288	+							BS21228_12575	72		
tRNA		GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2349217	2349288	+				tRNA-Glu			BS21228_12575	72		anticodon=TTC
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2349488	2351971	+							BS21228_12580	2484		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2349488	2351971	+	AVL05163.1			stage II sporulation protein E			BS21228_12580	2484	827	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2352056	2352793	+							BS21228_12585	738		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2352056	2352793	+	AVL05164.1			hypothetical protein			BS21228_12585	738	245	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2352759	2353775	+							BS21228_12590	1017		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2352759	2353775	+	AVL05165.1			serine/threonine protein kinase			BS21228_12590	1017	338	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2353879	2355297	+							BS21228_12595	1419		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2353879	2355297	+	AVL05166.1			tRNA lysidine(34) synthetase TilS			BS21228_12595	1419	472	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2355294	2355836	+							BS21228_12600	543		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2355294	2355836	+	AVL05167.1			hypoxanthine-guanine phosphoribosyltransferase			BS21228_12600	543	180	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2355934	2357847	+							BS21228_12605	1914		
CDS	with_protein	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2355934	2357847	+	AVL05168.1			ATP-dependent zinc metalloprotease FtsH			BS21228_12605	1914	637	
gene	protein_coding	GCA_002982175.1	Primary Assembly	chromosome		CP020023.1	2358042	2358818	+							BS21228_12610	777		
