# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1866829	1867044	+							S101267_01922	216		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1866829	1867044	+	ARW39010.1			uncharacterized protein			S101267_01922	216	71	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1867304	1867696	+							S101267_01923	393		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1867304	1867696	+	ARW39011.1			Protein NrdI			S101267_01923	393	130	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1867656	1869758	+					nrdA		S101267_01924	2103		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1867656	1869758	+	ARW39012.1			Ribonucleoside-diphosphate reductase	nrdA		S101267_01924	2103	700	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1869776	1870765	+					nrdB		S101267_01925	990		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1869776	1870765	+	ARW39013.1			Ribonucleoside-diphosphate reductase	nrdB		S101267_01925	990	329	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1870814	1871434	+							S101267_01926	621		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1870814	1871434	+	ARW39014.1			uncharacterized protein			S101267_01926	621	206	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1871483	1871665	-							S101267_01927	183		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1871483	1871665	-	ARW39015.1			N-acetylmuramoyl-L-alanine amidase			S101267_01927	183	60	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1871662	1872240	-							S101267_01928	579		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1871662	1872240	-	ARW39016.1			N-acetylmuramoyl-L-alanine amidase			S101267_01928	579	192	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1872546	1873514	+							S101267_01929	969		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1872546	1873514	+	ARW39017.1			Stage V sporulation protein			S101267_01929	969	322	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1873644	1874906	+							S101267_01930	1263		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1873644	1874906	+	ARW39018.1			GTPase HflX			S101267_01930	1263	420	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1874923	1876188	+							S101267_01931	1266		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1874923	1876188	+	ARW39019.1			Cystathionine gamma-lyase			S101267_01931	1266	421	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1876298	1876699	+							S101267_01932	402		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1876298	1876699	+	ARW39020.1			HTH-type transcriptional regulator GlnR			S101267_01932	402	133	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1876757	1878091	+					glnA		S101267_01933	1335		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1876757	1878091	+	ARW39021.1			Glutamate--ammonia ligase	glnA		S101267_01933	1335	444	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1878204	1879358	-							S101267_01934	1155		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1878204	1879358	-	ARW39022.1			Tyrosine recombinase XerC-like			S101267_01934	1155	384	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1879398	1880471	-							S101267_01935	1074		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1879398	1880471	-	ARW39023.1			hypothetical protein			S101267_01935	1074	357	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1880446	1880838	-							S101267_01936	393		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1880446	1880838	-	ARW39024.1			Repressor LexA			S101267_01936	393	130	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1880968	1881186	+							S101267_01937	219		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1880968	1881186	+	ARW39025.1			hypothetical protein			S101267_01937	219	72	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1881301	1882065	+							S101267_01938	765		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1881301	1882065	+	ARW39026.1			SPBc2 prophage-derived putative antirepressor protein YoqD			S101267_01938	765	254	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1882080	1882382	+							S101267_01939	303		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1882080	1882382	+	ARW39027.1			hypothetical protein			S101267_01939	303	100	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1882407	1882643	+							S101267_01940	237		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1882407	1882643	+	ARW39028.1			hypothetical protein			S101267_01940	237	78	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1882738	1882899	+							S101267_01941	162		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1882738	1882899	+	ARW39029.1			hypothetical protein			S101267_01941	162	53	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1882914	1883129	-							S101267_01942	216		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1882914	1883129	-	ARW39030.1			hypothetical protein			S101267_01942	216	71	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1883202	1883597	+							S101267_01943	396		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1883202	1883597	+	ARW39031.1			hypothetical protein			S101267_01943	396	131	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1883594	1884772	+							S101267_01944	1179		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1883594	1884772	+	ARW39032.1			Putative protein p51			S101267_01944	1179	392	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1884803	1885372	+							S101267_01945	570		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1884803	1885372	+	ARW39033.1			hypothetical protein			S101267_01945	570	189	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1885431	1885979	+							S101267_01946	549		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1885431	1885979	+	ARW39034.1			hypothetical protein			S101267_01946	549	182	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1885976	1887922	+							S101267_01947	1947		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1885976	1887922	+	ARW39035.1			DNA-directed DNA polymerase			S101267_01947	1947	648	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1887940	1888041	+							S101267_01948	102		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1887940	1888041	+	ARW39036.1			hypothetical protein			S101267_01948	102	33	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1888038	1888802	+							S101267_01949	765		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1888038	1888802	+	ARW39037.1			DNA (cytosine-5-)-methyltransferase			S101267_01949	765	254	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1888878	1889081	+							S101267_01950	204		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1888878	1889081	+	ARW39038.1			SPBc2 prophage-derived uncharacterized protein YoqE			S101267_01950	204	67	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1889105	1891516	+							S101267_01951	2412		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1889105	1891516	+	ARW39039.1			hypothetical protein			S101267_01951	2412	803	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1891823	1892137	+							S101267_01952	315		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1891823	1892137	+	ARW39040.1			Putative nuclease p44			S101267_01952	315	104	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1892097	1893452	+							S101267_01953	1356		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1892097	1893452	+	ARW39041.1			Putative protein p41			S101267_01953	1356	451	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1893449	1893829	+							S101267_01954	381		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1893449	1893829	+	ARW39042.1			hypothetical protein			S101267_01954	381	126	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1893899	1894057	+							S101267_01955	159		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1893899	1894057	+	ARW39043.1			hypothetical protein			S101267_01955	159	52	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1894914	1895408	+							S101267_01956	495		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1894914	1895408	+	ARW39044.1			hypothetical protein			S101267_01956	495	164	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1895401	1897107	+							S101267_01957	1707		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1895401	1897107	+	ARW39045.1			Putative terminase large subunit			S101267_01957	1707	568	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1897124	1897330	+							S101267_01958	207		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1897124	1897330	+	ARW39046.1			hypothetical protein			S101267_01958	207	68	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1897335	1898561	+							S101267_01959	1227		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1897335	1898561	+	ARW39047.1			hypothetical protein			S101267_01959	1227	408	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1898554	1899150	+							S101267_01960	597		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1898554	1899150	+	ARW39048.1			hypothetical protein			S101267_01960	597	198	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1899199	1900398	+							S101267_01961	1200		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1899199	1900398	+	ARW39049.1			hypothetical protein			S101267_01961	1200	399	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1900426	1900893	+							S101267_01962	468		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1900426	1900893	+	ARW39050.1			Complement C1q subcomponent subunit			S101267_01962	468	155	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1900945	1901238	+							S101267_01963	294		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1900945	1901238	+	ARW39051.1			hypothetical protein			S101267_01963	294	97	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1901228	1901554	+							S101267_01964	327		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1901228	1901554	+	ARW39052.1			hypothetical protein			S101267_01964	327	108	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1901554	1901943	+							S101267_01965	390		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1901554	1901943	+	ARW39053.1			hypothetical protein			S101267_01965	390	129	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1901940	1902332	+							S101267_01966	393		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1901940	1902332	+	ARW39054.1			hypothetical protein			S101267_01966	393	130	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1902352	1902930	+							S101267_01967	579		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1902352	1902930	+	ARW39055.1			hypothetical protein			S101267_01967	579	192	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1902988	1903350	+							S101267_01968	363		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1902988	1903350	+	ARW39056.1			hypothetical protein			S101267_01968	363	120	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1903605	1907351	+							S101267_01969	3747		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1903605	1907351	+	ARW39057.1			uncharacterized protein			S101267_01969	3747	1248	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1907352	1908188	+							S101267_01970	837		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1907352	1908188	+	ARW39058.1			hypothetical protein			S101267_01970	837	278	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1908201	1909919	+							S101267_01971	1719		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1908201	1909919	+	ARW39059.1			Lysozyme			S101267_01971	1719	572	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1909934	1912516	+							S101267_01972	2583		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1909934	1912516	+	ARW39060.1			Putative phage-related protein YobO			S101267_01972	2583	860	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1912529	1913665	+							S101267_01973	1137		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1912529	1913665	+	ARW39061.1			SPBc2 prophage-derived uncharacterized protein YomR			S101267_01973	1137	378	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1913662	1914024	+							S101267_01974	363		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1913662	1914024	+	ARW39062.1			hypothetical protein			S101267_01974	363	120	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1914021	1914209	+							S101267_01975	189		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1914021	1914209	+	ARW39063.1			hypothetical protein			S101267_01975	189	62	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1914259	1914681	+							S101267_01976	423		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1914259	1914681	+	ARW39064.1			putative holin			S101267_01976	423	140	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1914727	1915698	+							S101267_01977	972		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1914727	1915698	+	ARW39065.1			N-acetylmuramoyl-L-alanine amidase			S101267_01977	972	323	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1915714	1916799	-							S101267_01978	1086		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1915714	1916799	-	ARW39066.1			hypothetical protein			S101267_01978	1086	361	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1916882	1917034	-							S101267_01979	153		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1916882	1917034	-	ARW39067.1			hypothetical protein			S101267_01979	153	50	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1918126	1918560	+							S101267_01980	435		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1918126	1918560	+	ARW39068.1			hypothetical protein			S101267_01980	435	144	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1918641	1918745	+							S101267_01981	105		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1918641	1918745	+	ARW39069.1			hypothetical protein			S101267_01981	105	34	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1919567	1920175	+							S101267_01982	609		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1919567	1920175	+	ARW39070.1			hypothetical protein			S101267_01982	609	202	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1920707	1921348	+					xynA		S101267_01983	642		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1920707	1921348	+	ARW39071.1			Endo-1,4-beta-xylanase	xynA		S101267_01983	642	213	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1921452	1922687	+							S101267_01984	1236		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1921452	1922687	+	ARW39072.1			Cytochrome P450			S101267_01984	1236	411	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1923331	1924722	+							S101267_01985	1392		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1923331	1924722	+	ARW39073.1			putative symporter YnaJ			S101267_01985	1392	463	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1924764	1926365	+					xynB		S101267_01986	1602		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1924764	1926365	+	ARW39074.1			Xylan 1,4-beta-xylosidase	xynB		S101267_01986	1602	533	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1926527	1927141	-							S101267_01987	615		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1926527	1927141	-	ARW39075.1			Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase			S101267_01987	615	204	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1927168	1927680	-							S101267_01988	513		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1927168	1927680	-	ARW39076.1			Xylose repressor			S101267_01988	513	170	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1927950	1929287	+					xylA		S101267_01989	1338		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1927950	1929287	+	ARW39077.1			Xylose isomerase	xylA		S101267_01989	1338	445	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1929439	1930938	+					xylB		S101267_01990	1500		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1929439	1930938	+	ARW39078.1			Xylulokinase	xylB		S101267_01990	1500	499	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1931169	1931867	+							S101267_01991	699		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1931169	1931867	+	ARW39079.1			Endo-1,4-beta-xylanase			S101267_01991	699	232	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1932217	1934769	+					ppsA		S101267_01992	2553		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1932217	1934769	+	ARW39080.1			Pyruvate, water dikinase	ppsA		S101267_01992	2553	850	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1935144	1935680	+							S101267_01993	537		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1935144	1935680	+	ARW39081.1			hypothetical protein			S101267_01993	537	178	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1935864	1936886	+							S101267_01994	1023		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1935864	1936886	+	ARW39082.1			Alcohol dehydrogenase 3, mitochondrial			S101267_01994	1023	340	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1937656	1937778	-							S101267_01995	123		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1937656	1937778	-	ARW39083.1			Phosphatase RapK inhibitor			S101267_01995	123	40	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1937775	1938890	-					rapK		S101267_01996	1116		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1937775	1938890	-	ARW39084.1			Response regulator aspartate phosphatase	rapK		S101267_01996	1116	371	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1939403	1939501	-							S101267_01997	99		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1939403	1939501	-	ARW39085.1			hypothetical protein			S101267_01997	99	32	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1940031	1942997	-							S101267_01998	2967		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1940031	1942997	-	ARW39086.1			Transposase			S101267_01998	2967	988	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1943145	1943720	+							S101267_01999	576		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1943145	1943720	+	ARW39087.1			Transposase			S101267_01999	576	191	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1943970	1944422	-							S101267_02000	453		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1943970	1944422	-	ARW39088.1			hypothetical protein			S101267_02000	453	150	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1944824	1944964	-							S101267_02001	141		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1944824	1944964	-	ARW39089.1			hypothetical protein			S101267_02001	141	46	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1945449	1945655	+							S101267_02002	207		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1945449	1945655	+	ARW39090.1			hypothetical protein			S101267_02002	207	68	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1945737	1946210	+							S101267_02003	474		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1945737	1946210	+	ARW39091.1			hypothetical protein			S101267_02003	474	157	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1946228	1946707	+							S101267_02004	480		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1946228	1946707	+	ARW39092.1			Stage V sporulation protein AC			S101267_02004	480	159	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1946707	1947726	+							S101267_02005	1020		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1946707	1947726	+	ARW39093.1			Stage V sporulation protein AD			S101267_02005	1020	339	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1947723	1948073	+							S101267_02006	351		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1947723	1948073	+	ARW39094.1			Stage V sporulation protein AEB			S101267_02006	351	116	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1948085	1948291	+							S101267_02007	207		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1948085	1948291	+	ARW39095.1			hypothetical protein			S101267_02007	207	68	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1948321	1949181	+							S101267_02008	861		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1948321	1949181	+	ARW39096.1			UPF0702 transmembrane protein YetF			S101267_02008	861	286	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1949394	1949804	+							S101267_02009	411		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1949394	1949804	+	ARW39097.1			UPF0702 transmembrane protein YetF			S101267_02009	411	136	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1950157	1951650	+							S101267_02010	1494		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1950157	1951650	+	ARW39098.1			Cardiolipin synthase			S101267_02010	1494	497	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1951898	1952422	+							S101267_02011	525		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1951898	1952422	+	ARW39099.1			UPF0702 transmembrane protein YetF			S101267_02011	525	174	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1952614	1953036	-							S101267_02012	423		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1952614	1953036	-	ARW39100.1			hypothetical protein			S101267_02012	423	140	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1953367	1953876	+							S101267_02013	510		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1953367	1953876	+	ARW39101.1			Protein DinB			S101267_02013	510	169	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1954027	1955043	-					adhP		S101267_02014	1017		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1954027	1955043	-	ARW39102.1			Alcohol dehydrogenase	adhP		S101267_02014	1017	338	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1955431	1955628	+							S101267_02015	198		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1955431	1955628	+	ARW39103.1			uncharacterized protein			S101267_02015	198	65	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1955907	1956026	+							S101267_02016	120		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1955907	1956026	+	ARW39104.1			hypothetical protein			S101267_02016	120	39	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1956055	1956345	+							S101267_02017	291		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1956055	1956345	+	ARW39105.1			uncharacterized protein			S101267_02017	291	96	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1956661	1957059	+							S101267_02018	399		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1956661	1957059	+	ARW39106.1			SPBc2 prophage-derived UPF0715 membrane protein YopD			S101267_02018	399	132	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1957203	1957958	+							S101267_02019	756		
CDS	with_protein	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1957203	1957958	+	ARW39107.1			putative N-acetyltransferase YoaP			S101267_02019	756	251	
gene	protein_coding	GCA_002173635.1	Primary Assembly	chromosome		CP021505.1	1958101	1958643	+							S101267_02020	543		
